book,episode,plant_index,fact,plant_in_act,payoff_in_act,bridging_language,plant_landed,plant_keyword_hits,payoff_class,payoff_overlap,payoff_common_tokens,best_matching_sentence,arc_plan_path,spoken_script_path
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-3,8,"Hamilton feared evacuation would become ""the bloodiest tragedy of the world,"" with losses of 35 to 45 percent or worse.",6,6,The disaster everyone expected became the one operation that worked perfectly.,True,10/10,exact,1.0,7,The disaster everyone expected became the one operation that worked perfectly.,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-3/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-3/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-4,1,Townshend's fear that every mile forward depends on river transport he does not believe is adequate,2,5,"Remember Townshend's earlier worry: that in Mesopotamia distance was measured not in miles, but in what the river could carry. Now every boat is hauling wounded, and the last hope is one steamer in the dark.",True,9/10,semantic,0.556,10,"Remember Townshend’s earlier worry: that in Mesopotamia distance was measured not in miles, but in what the river could carry.",.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-4/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-4,2,"The idea of a ""safe game in Mesopotamia"" versus the prestige-driven push for Baghdad",2,6,"That earlier argument over the 'safe game' matters now, because Kut is what happens when a limited campaign starts pretending to be an imperial conquest.",True,7/9,semantic,0.846,11,"That earlier argument over the safe game in Mesopotamia matters now, because Kut is what happens when a limited campaign starts pretending to be an imperial conquest.",.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-4/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-4,3,"Najaf as a center where Ottoman authority had already frayed, and the Shiite political importance of the shrine cities",1,3,"Go back to Najaf, because the place where Ottoman authority once looked weakest is now where the Banner of Ali is paraded as proof that the tide has turned.",True,8/10,exact,1.0,14,"Go back to Najaf, because the place where Ottoman authority once looked weakest is now where the Banner of Ali is paraded as proof that the tide has turned.",.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-4/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-4,4,The captured pilot and the lost map marking the 51st Division's position,3,3,What went down with that aircraft was not just two men. It was the map that might have told Townshend what was waiting behind the Ottoman line.,True,7/7,exact,0.75,6,It was the map that might have told Townshend what was waiting behind the Ottoman line.,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-4/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-4,5,Arab officers like Ali Jawdat and Jafar al-Askari who were anti-Young Turk yet still fought for the empire,1,7,"Those complicated Arab officers we met earlier have not disappeared; they re-emerge as prisoners, advisers, and eventually recruits in the politics of revolt.",True,11/11,semantic,0.462,6,Those complicated Arab officers we met earlier had not disappeared.,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-4/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-4,6,T. E. Lawrence first appears as the man sent to attempt unrealistic rescue schemes for Kut,5,7,"The officer who could not save Kut now turns up on the Red Sea coast, trying to keep another British gamble from collapsing.",True,5/8,semantic,0.9,9,"The officer who could not save Kut now turned up on the Red Sea coast, trying to keep another British gamble from collapsing.",.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-4/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-4/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-5,1,"The Sinai railway and pipeline advancing together, one mile at a time",1,4,"Remember that line through the desert - rail first, water just behind it. Without it, there is no Beersheba, no Gaza breakthrough, no road to Jerusalem.",True,7/7,exact,0.583,7,"Remember that line through the desert, rail first, water just behind it.",.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-5/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-5,2,Robertson's fear of overreach after Kut and his insistence on defensible positions,1,5,"The nightmare Robertson never shook - another advance too far, another force stranded and cut off - had not disappeared. It was waiting east of the Jordan.",True,3/6,exact,0.75,9,"The nightmare Robertson never shook, another advance too far, another force stranded and cut off, had not disappeared.",.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-5/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-5,3,Maude's promise in Baghdad that Britain came 'not as conquerors but as liberators',2,7,"Go back to Baghdad, to that promise about liberation. The settlements that followed would test every syllable of it.",True,6/8,exact,0.5,5,"Go back to Baghdad, to that promise about liberation.",.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-5/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-5,4,The lesson from Wajh that the Hijaz Railway could be harassed but not broken by demolitions alone,3,5,The railway lesson learned the hard way in the Hijaz - that damage was not the same as paralysis - came back when British plans depended on Maan staying isolated.,True,7/8,semantic,0.938,15,"The railway lesson learned the hard way in the Hijaz, that damage was not the same as paralysis, came back when British plans depended on Ma’an staying isolated.",.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-5/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-5,5,Lawrence's determination to help the Arabs secure Syria before the French could,3,6,That race Lawrence had in mind from the desert - Arabs into Syria before the French claim hardened - was now no longer abstract. It was Damascus.,True,7/7,exact,0.917,11,"That race Lawrence had in mind from the desert, Arabs into Syria before the French claim hardened, was now no longer abstract.",.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-5/spoken_script.json
the-fall-of-the-ottomans-the-great-war-in-the-middle-east,episode-5,6,The Balfour Declaration as a wartime political commitment made while the campaign in Palestine was still unfolding,4,7,"The declaration published while the armies were still moving did not stay on paper. In the peace, it became one of the settlement's most explosive inheritances.",True,9/9,exact,0.545,6,The declaration published while the armies were still moving did not stay on paper.,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-5/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-fall-of-the-ottomans-the-great-war-in-the-middle-east/episode-5/spoken_script.json
the-last-mughal,the-last-mughal-episode-1,1,Delhi is still the one authority recognized across Hindustan; the Mughal name retains legitimacy far beyond its real power.,1,6,"Remember: when men wanted legitimacy, they did not ride to Calcutta. They rode to Delhi.",True,10/11,exact,0.714,5,"Remember: when men wanted legitimacy, they did not ride to Calcutta.",.podcast_agent/runs/final/the-last-mughal/the-last-mughal-episode-1/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-last-mughal/the-last-mughal-episode-1/spoken_script.json
the-last-mughal,the-last-mughal-episode-1,2,Zinat Mahal has arranged every detail of Jawan Bakht's wedding as a political act on behalf of her son.,2,5,That wedding was never just a wedding. It was Zinat Mahal's opening move.,True,9/10,exact,0.667,4,It was Zinat Mahal's opening move.,.podcast_agent/runs/final/the-last-mughal/the-last-mughal-episode-1/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-last-mughal/the-last-mughal-episode-1/spoken_script.json
the-last-mughal,the-last-mughal-episode-1,3,"The emperor can still bestow honor, but the British can instantly cancel it — as when Metcalfe makes Raja Gulab Singh return a khilat.",3,5,That small humiliation had been a preview of the larger truth: even Mughal sovereignty now survived only on sufferance.,True,9/13,exact,1.0,10,That small humiliation had been a preview of the larger truth: even Mughal sovereignty now survived only on sufferance.,.podcast_agent/runs/final/the-last-mughal/the-last-mughal-episode-1/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-last-mughal/the-last-mughal-episode-1/spoken_script.json
the-last-mughal,the-last-mughal-episode-1,4,Mirza Fakhru secretly agrees that after Zafar's death the court will leave the Red Fort and the fort will pass to the British for military use.,3,5,"Hidden inside the succession deal was the real concession: not just an heir, but the surrender of the fort itself.",True,11/12,exact,1.0,10,"Hidden inside the succession deal was the real concession: not just an heir, but the surrender of the fort itself.",.podcast_agent/runs/final/the-last-mughal/the-last-mughal-episode-1/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-last-mughal/the-last-mughal-episode-1/spoken_script.json
the-last-mughal,the-last-mughal-episode-1,5,Jennings's missionary aggression and the public baptisms in Delhi make conversion fears feel immediate and concrete.,4,6,"By the time the cartridge rumor spread, it did not arrive in a vacuum; Delhi had already been taught to fear a design against religion.",True,9/12,exact,0.5,6,"By the time the cartridge rumor spread, it did not arrive in a vacuum.",.podcast_agent/runs/final/the-last-mughal/the-last-mughal-episode-1/spoken_delivery_arc_plan.json,.podcast_agent/runs/final/the-last-mughal/the-last-mughal-episode-1/spoken_script.json
